Tempo,Vazao
2060,226.11
2061,226.11
2062,225.939
2063,225.939
2064,225.768
2065,225.598
2066,225.598
2067,225.598
2068,225.424
2069,225.424
2070,225.258
2071,225.089
2072,225.089
2073,224.838
2074,224.668
2075,224.668
2076,224.668
2077,224.44
2078,224.27
2079,224.27
2080,224.102
2081,224.102
2082,223.934
2083,223.704
2084,223.704
2085,223.485
2086,223.317
2087,223.317
2088,223.151
2089,222.985
2090,222.985
2091,222.985
2092,222.818
2093,222.818
2094,222.652
2095,222.487
2096,222.487
2097,222.321
2098,222.119
2099,221.953
2100,221.953
2101,221.788
2102,221.788
2103,221.788
2104,221.545
2105,221.38
2106,221.38
2107,221.213
2108,221.213
2109,220.973
2110,220.808
2111,220.639
2112,220.639
2113,220.476
2114,220.476
2115,220.476
2116,220.313
2117,220.151
2118,220.151
2119,219.989
2120,219.989
2121,219.827
2122,219.666
2123,219.666
2124,219.504
2125,219.291
2126,219.291
2127,219.291
2128,219.098
2129,218.938
2130,218.938
2131,218.778
2132,218.618
2133,218.618
2134,218.459
2135,218.459
2136,218.459
2137,218.299
2138,218.14
2139,218.14
2140,217.981
2141,217.981
2142,217.822
2143,217.664
2144,217.664
2145,217.664
2146,217.505
2147,217.347
2148,217.347
2149,217.189
2150,217.189
2151,217.032
2152,217.032
2153,217.032
2154,216.795
2155,216.562
2156,216.562
2157,216.562
2158,216.328
2159,216.17
2160,216.17
2161,216.014
2162,216.014
2163,215.858
2164,215.702
2165,215.702
2166,215.547
2167,215.392
2168,215.392
2169,215.392
2170,215.237
2171,215.237
2172,215.082
2173,214.927
2174,214.927
2175,214.773
2176,214.619
2177,214.619
2178,214.619
2179,214.465
2180,214.465
2181,214.311
2182,214.157
2183,214.004
2184,214.004
2185,213.851
2186,213.698
2187,213.698
2188,213.546
2189,213.393
2190,213.393
2191,213.241
2192,213.241
2193,213.089
2194,213.089
2195,213.089
2196,212.9
2197,212.9
2198,212.747
2199,212.747
2200,212.596
2201,212.596
2202,212.445
2203,212.294
2204,212.294
2205,212.144
2206,211.993
2207,211.993
2208,211.993
2209,211.843
2210,211.843
2211,211.693
2212,211.472
2213,211.472
2214,211.321
2215,211.321
2216,211.11
2217,211.11
2218,210.96
2219,210.96
2220,210.811
2221,210.663
2222,210.663
2223,210.515
2224,210.515
2225,210.366
2226,210.366
2227,210.219
2228,210.219
2229,210.071
2230,209.924
2231,209.924
2232,209.924
2233,209.776
2234,209.629
2235,209.629
2236,209.482
2237,209.482
2238,209.336
2239,209.188
2240,209.188
2241,208.976
2242,208.818
2243,208.818
2244,208.818
2245,208.629
2246,208.482
2247,208.482
2248,208.337
2249,208.337
2250,208.192
2251,208.047
2252,208.047
2253,207.902
2254,207.758
2255,207.758
2256,207.758
2257,207.613
2258,207.613
2259,207.407
2260,207.262
2261,207.262
2262,207.262
2263,207.119
2264,206.975
2265,206.975
2266,206.832
2267,206.689
2268,206.689
2269,206.547
2270,206.547
2271,206.338
2272,206.194
2273,206.052
2274,206.052
2275,205.911
2276,205.911
2277,205.911
2278,205.769
2279,205.627
2280,205.627
2281,205.486
2282,205.486
2283,205.345
2284,205.204
2285,205.204
2286,205.204
2287,205.063
2288,204.923
2289,204.923
2290,204.782
2291,204.782
2292,204.642
2293,204.502
2294,204.502
2295,204.502
2296,204.3
2297,204.3
2298,204.159
2299,204.02
2300,204.02
2301,203.881
2302,203.74
2303,203.74
2304,203.6
2305,203.462
2306,203.462
2307,203.462
2308,203.324
2309,203.324
2310,203.186
2311,203.047
2312,203.047
2313,202.909
2314,202.909
2315,202.772
2316,202.772
2317,202.635
2318,202.635
2319,202.497
2320,202.36
2321,202.36
2322,202.36
2323,202.087
2324,202.087
2325,201.92
2326,201.73
2327,201.73
2328,201.73
2329,201.545
2330,201.408
2331,201.408
2332,201.273
2333,201.273
2334,201.137
2335,201.137
2336,201.002
2337,201.002
2338,200.867
2339,200.867
2340,200.732
2341,200.597
2342,200.597
2343,200.463
2344,200.463
2345,200.329
2346,200.329
2347,200.195
2348,200.195
2349,200.061
2350,199.927
2351,199.927
2352,199.927
2353,199.729
2354,199.729
2355,199.395
2356,199.395
2357,199.395
2358,199.263
2359,199.13
2360,199.13
2361,199.13
2362,198.997
2363,198.997
2364,198.865
2365,198.733
2366,198.733
2367,198.601
2368,198.469
2369,198.469
2370,198.469
2371,198.337
2372,198.206
2373,198.206
2374,198.075
2375,198.075
2376,197.944
2377,197.813
2378,197.813
2379,197.813
2380,197.51
2381,197.51
2382,197.378
2383,197.378
2384,197.378
2385,197.185
2386,197.121
2387,196.99
2388,196.99
2389,196.858
2390,196.858
2391,196.728
2392,196.728
2393,196.599
2394,196.599
2395,196.47
2396,196.47
2397,196.341
2398,196.212
2399,196.212
2400,196.083
2401,196.083
2402,196.083
2403,195.953
2404,195.826
2405,195.826
2406,195.698
2407,195.539
2408,195.539
2409,195.401
2410,195.272
2411,195.272
2412,195.272
2413,195.017
2414,195.017
2415,195.017
2416,194.89
2417,194.764
2418,194.764
2419,194.637
2420,194.637
2421,194.637
2422,194.49
2423,194.363
2424,194.363
2425,194.237
2426,194.11
2427,194.11
2428,193.985
2429,193.985
2430,193.859
2431,193.859
2432,193.733
2433,193.733
2434,193.608
2435,193.608
2436,193.483
2437,193.357
2438,193.232
2439,193.232
2440,193.108
2441,192.983
2442,192.983
2443,192.859
2444,192.859
2445,192.734
2446,192.734
2447,192.61
2448,192.61
2449,192.486
2450,192.486
2451,192.363
2452,192.239
2453,192.239
2454,192.239
2455,192.115
2456,192.115
2457,191.992
2458,191.869
2459,191.869
2460,191.869
2461,191.745
2462,191.621
2463,191.621
2464,191.498
2465,191.498
2466,191.322
2467,191.142
2468,191.019
2469,191.019
2470,190.896
2471,190.775
2472,190.775
2473,190.653
2474,190.653
2475,190.532
2476,190.411
2477,190.411
2478,190.411
2479,190.289
2480,190.289
2481,190.168
2482,190.048
2483,190.048
2484,189.927
2485,189.806
2486,189.806
2487,189.806
2488,189.686
2489,189.566
2490,189.566
2491,189.446
2492,189.446
2493,189.325
2494,189.146
2495,189.146
2496,189.085
2497,188.964
2498,188.845
2499,188.845
2500,188.726
2501,188.726
2502,188.607
2503,188.488
2504,188.488
2505,188.488
2506,188.369
2507,188.369
2508,188.251
2509,188.132
2510,188.132
2511,188.014
2512,187.896
2513,187.896
2514,187.896
2515,187.775
2516,187.775
2517,187.66
2518,187.542
2519,187.542
2520,187.542
2521,187.307
2522,187.307
2523,187.19
2524,187.072
2525,187.072
2526,186.899
2527,186.782
2528,186.782
2529,186.782
2530,186.665
2531,186.665
2532,186.549
2533,186.433
2534,186.433
2535,186.316
2536,186.316
2537,186.2
2538,186.2
2539,186.084
2540,186.084
2541,185.969
2542,185.853
2543,185.853
2544,185.853
2545,185.738
2546,185.738
2547,185.622
2548,185.507
2549,185.507
2550,185.353
2551,185.238
2552,185.238
2553,185.104
2554,184.987
2555,184.987
2556,184.875
2557,184.875
2558,184.761
2559,184.761
2560,184.646
2561,184.646
2562,184.533
2563,184.533
2564,184.419
2565,184.419
2566,184.305
2567,184.305
2568,184.164
2569,184.05
2570,184.05
2571,184.05
2572,183.937
2573,183.937
2574,183.824
2575,183.711
2576,183.711
2577,183.598
2578,183.485
2579,183.485
2580,183.318
2581,183.318
2582,183.318
2583,183.16
2584,183.043
2585,183.043
2586,182.935
2587,182.823
2588,182.823
2589,182.823
2590,182.711
2591,182.6
2592,182.6
2593,182.488
2594,182.377
2595,182.377
2596,182.266
2597,182.266
2598,182.266
2599,182.155
2600,182.044
2601,182.044
2602,181.933
2603,181.933
2604,181.823
2605,181.712
2606,181.712
2607,181.563
2608,181.563
2609,181.398
2610,181.398
2611,181.28
2612,181.28
2613,181.139
2614,181.029
2615,181.029
2616,181.029
2617,180.9
2618,180.9
2619,180.79
2620,180.681
2621,180.681
2622,180.572
2623,180.463
2624,180.463
2625,180.463
2626,180.354
2627,180.245
2628,180.245
2629,180.137
2630,180.137
2631,180.028
2632,180.028
2633,179.92
2634,179.775
2635,179.775
2636,179.662
2637,179.662
2638,179.536
2639,179.536
2640,179.428
2641,179.32
2642,179.32
2643,179.213
2644,179.106
2645,179.106
2646,179.106
2647,178.998
2648,178.998
2649,178.891
2650,178.784
2651,178.784
2652,178.784
2653,178.678
2654,178.571
2655,178.571
2656,178.464
2657,178.464
2658,178.358
2659,178.252
2660,178.252
2661,178.252
2662,178
2663,178
2664,177.872
2665,177.765
2666,177.765
2667,177.643
2668,177.537
2669,177.537
2670,177.431
2671,177.326
2672,177.326
2673,177.326
2674,177.197
2675,177.197
2676,177.091
2677,176.986
2678,176.986
2679,176.986
2680,176.882
2681,176.777
2682,176.777
2683,176.672
2684,176.672
2685,176.568
2686,176.464
2687,176.464
2688,176.464
2689,176.36
2690,176.256
2691,176.256
2692,176.124
2693,176.124
2694,176.02
2695,175.917
2696,175.917
2697,175.917
2698,175.813
2699,175.71
2700,175.71
2701,175.56
2702,175.56
2703,175.56
2704,175.307
2705,175.307
2706,175.307
2707,175.204
2708,175.102
2709,175.102
2710,175
2711,175
2712,174.897
2713,174.795
2714,174.795
2715,174.795
2716,174.591
2717,174.591
2718,174.486
2719,174.383
2720,174.383
2721,174.383
2722,174.282
2723,174.282
2724,174.131
2725,174.029
2726,174.029
2727,174.029
2728,173.776
2729,173.776
2730,173.776
2731,173.675
2732,173.675
2733,173.575
2734,173.473
2735,173.473
2736,173.473
2737,173.328
2738,173.328
2739,173.227
2740,173.227
2741,173.126
2742,173.126
2743,173.023
2744,173.023
2745,173.023
2746,172.826
2747,172.826
2748,172.826
2749,172.726
2750,172.627
2751,172.627
2752,172.481
2753,172.358
2754,172.358
2755,172.259
2756,172.259
2757,172.259
2758,172.159
2759,172.06
2760,172.06
2761,171.962
2762,171.962
2763,171.962
2764,171.863
2765,171.764
2766,171.764
2767,171.665
2768,171.665
2769,171.567
2770,171.468
2771,171.468
2772,171.468
2773,171.37
2774,171.272
2775,171.272
2776,171.174
2777,171.076
2778,171.076
2779,170.978
2780,170.872
2781,170.872
2782,170.774
2783,170.774
2784,170.676
2785,170.579
2786,170.579
2787,170.579
2788,170.443
2789,170.345
2790,170.345
2791,170.248
2792,170.248
2793,170.13
2794,170.13
2795,170.033
2796,170.033
2797,169.936
2798,169.936
2799,169.84
2800,169.84
2801,169.743
2802,169.743
2803,169.646
2804,169.646
2805,169.503
2806,169.387
2807,169.387
2808,169.291
2809,169.195
2810,169.195
2811,169.1
2812,169.005
2813,169.005
2814,169.005
2815,168.909
2816,168.909
2817,168.814
2818,168.718
2819,168.718
2820,168.623
2821,168.623
2822,168.516
2823,168.516
2824,168.421
2825,168.421
2826,168.326
2827,168.231
2828,168.231
2829,168.231
2830,168.137
2831,168.041
2832,167.934
2833,167.839
2834,167.839
2835,167.839
2836,167.651
2837,167.651
2838,167.651
2839,167.55
2840,167.55
2841,167.456
2842,167.362
2843,167.362
2844,167.362
2845,167.269
2846,167.269
2847,167.269
2848,167.13
2849,167.036
2850,167.036
2851,166.943
2852,166.943
2853,166.849
2854,166.849
2855,166.756
2856,166.756
2857,166.664
2858,166.664
2859,166.571
2860,166.435
2861,166.435
2862,166.435
2863,166.342
2864,166.248
2865,166.156
2866,166.062
2867,166.062
2868,165.972
2869,165.972
2870,165.88
2871,165.88
2872,165.788
2873,165.682
2874,165.682
2875,165.59
2876,165.59
2877,165.59
2878,165.498
2879,165.407
2880,165.407
2881,165.315
2882,165.315
2883,165.224
2884,165.224
2885,165.1
2886,165.1
2887,165.008
2888,165.008
2889,164.9
2890,164.809
2891,164.809
2892,164.718
2893,164.718
2894,164.627
2895,164.627
2896,164.536
2897,164.536
2898,164.446
2899,164.354
2900,164.354
2901,164.265
2902,164.175
2903,164.175
2904,164.175
2905,164.085
2906,164.085
2907,163.995
2908,163.893
2909,163.893
2910,163.803
2911,163.714
2912,163.714
2913,163.714
2914,163.624
2915,163.624
2916,163.535
2917,163.41
2918,163.41
2919,163.312
2920,163.312
2921,163.312
2922,163.179
2923,159.8
2924,159.104
2925,158.978
2926,158.893
2927,158.893
2928,158.809
2929,158.724
2930,158.724
2931,158.64
2932,158.556
2933,158.556
2934,158.472
2935,158.388
2936,158.388
2937,158.388
2938,158.282
2939,157.654
2940,157.57
2941,157.404
2942,157.321
2943,157.321
2944,157.239
2945,157.239
2946,157.156
2947,157.073
2948,157.073
2949,156.991
2950,156.991
2951,156.908
2952,156.908
2953,156.826
2954,156.826
2955,156.744
2956,156.662
2957,156.662
2958,156.58
2959,156.58
2960,156.498
2961,156.498
2962,156.416
2963,156.416
2964,156.3
2965,156.218
2966,156.218
2967,156.136
2968,156.054
2969,156.054
2970,155.96
2971,155.878
2972,155.878
2973,155.878
2974,155.796
2975,155.715
2976,155.715
2977,155.619
2978,155.619
2979,155.538
2980,155.457
2981,155.457
2982,155.457
2983,155.376
2984,155.376
2985,155.295
2986,155.215
2987,155.215
2988,155.134
2989,155.054
2990,155.054
2991,155.054
2992,154.967
2993,154.967
2994,154.874
2995,154.793
2996,154.793
2997,154.793
2998,154.713
2999,154.633
3000,154.633
3001,154.553
3002,154.553
3003,154.44
3004,154.338
3005,154.338
3006,154.338
3007,154.256
3008,154.256
3009,154.178
3010,154.099
3011,154.099
3012,154.019
3013,153.94
3014,153.94
3015,153.94
3016,153.861
3017,153.782
3018,153.782
3019,153.703
3020,153.703
3021,153.594
3022,153.594
3023,153.594
3024,153.477
3025,153.389
3026,153.389
3027,153.298
3028,153.215
3029,153.215
3030,153.136
3031,153.058
3032,153.058
3033,153.058
3034,152.979
3035,152.979
3036,152.901
3037,152.823
3038,152.823
3039,152.823
3040,152.745
3041,152.667
3042,152.667
3043,152.589
3044,152.589
3045,152.511
3046,152.433
3047,152.433
3048,152.355
3049,152.278
3050,152.201
3051,152.201
3052,152.123
3053,152.123
3054,152.007
3055,152.007
3056,151.929
3057,151.929
3058,151.852
3059,151.852
3060,151.852
3061,151.775
3062,151.698
3063,151.698
3064,151.621
3065,151.621
3066,151.544
3067,151.467
3068,151.467
3069,151.391
3070,151.391
3071,151.314
3072,151.314
3073,151.238
3074,151.238
3075,151.161
3076,151.114
3077,151.037
3078,151.037
3079,150.961
3080,150.885
3081,150.885
3082,150.732
3083,150.732
3084,150.732
3085,150.657
3086,150.581
3087,150.581
3088,150.505
3089,150.505
3090,150.429
3091,150.354
3092,150.354
3093,150.354
3094,150.278
3095,150.202
3096,150.202
3097,150.127
3098,150.127
3099,150.052
3100,149.977
3101,149.977
3102,149.977
3103,149.901
3104,149.901
3105,149.826
3106,149.751
3107,149.676
3108,149.676
3109,149.601
3110,149.526
3111,149.452
3112,149.452
3113,149.377
3114,149.377
3115,149.303
3116,149.303
3117,149.228
3118,149.154
3119,149.154
3120,149.154
3121,149.079
3122,149.079
3123,149.005
3124,148.922
3125,148.922
3126,148.847
3127,148.847
3128,148.773
3129,148.773
3130,148.667
3131,148.667
3132,148.667
3133,148.592
3134,148.518
3135,148.518
3136,148.413
3137,148.413
3138,148.339
3139,148.265
3140,148.265
3141,148.192
3142,148.118
3143,148.118
3144,148.045
3145,147.972
3146,147.972
3147,147.972
3148,147.889
3149,147.889
3150,147.815
3151,147.742
3152,147.742
3153,147.742
3154,147.637
3155,147.637
3156,147.563
3157,147.491
3158,147.491
3159,147.418
3160,147.418
3161,147.345
3162,147.272
3163,147.2
3164,147.2
3165,147.2
3166,147.098
3167,147.098
3168,147.025
3169,146.953
3170,146.953
3171,146.88
3172,146.808
3173,146.808
3174,146.808
3175,146.736
3176,146.664
3177,146.664
3178,146.592
3179,146.592
3180,146.521
3181,146.449
3182,146.449
3183,146.449
3184,146.377
3185,146.377
3186,146.305
3187,146.234
3188,146.234
3189,146.162
3190,146.162
3191,146.056
3192,146.056
3193,145.984
3194,145.984
3195,145.885
3196,145.813
3197,145.813
3198,145.813
3199,145.732
3200,145.661
3201,145.661
3202,145.59
3203,145.59
3204,145.59
3205,145.488
3206,145.488
3207,145.403
3208,145.332
3209,145.332
3210,145.262
3211,145.262
3212,145.262
3213,145.191
3214,145.12
3215,145.12
3216,145.05
3217,145.05
3218,145.05
3219,144.98
3220,144.91
3221,144.91
3222,144.839
3223,144.74
3224,144.74
3225,144.669
3226,144.669
3227,144.599
3228,144.599
3229,144.529
3230,144.529
3231,144.46
3232,144.46
3233,144.46
3234,144.358
3235,144.288
3236,144.288
3237,144.219
3238,144.149
3239,144.149
3240,144.149
3241,144.08
3242,144.08
3243,144.01
3244,144.01
3245,143.941
3246,143.941
3247,143.872
3248,143.872
3249,143.872
3250,143.774
3251,143.774
3252,143.705
3253,143.636
3254,143.567
3255,143.567
3256,143.498
3257,143.498
3258,143.498
3259,143.42
3260,143.352
3261,143.352
3262,143.283
3263,143.283
3264,143.214
3265,143.214
3266,143.146
3267,143.146
3268,143.077
3269,143.077
3270,142.986
3271,142.986
3272,142.917
3273,142.917
3274,142.849
3275,142.849
3276,142.78
3277,142.712
3278,142.712
3279,142.644
3280,142.576
3281,142.576
3282,142.508
3283,142.411
3284,142.411
3285,142.343
3286,142.275
3287,142.275
3288,142.208
3289,142.208
3290,142.208
3291,142.14
3292,142.063
3293,142.063
3294,141.996
3295,141.928
3296,141.928
3297,141.928
3298,141.861
3299,141.861
3300,141.794
3301,141.726
3302,141.726
3303,141.726
3304,141.659
3305,141.592
3306,141.592
3307,141.525
3308,141.525
3309,141.434
3310,141.357
3311,141.357
3312,141.29
3313,141.223
3314,141.223
3315,141.223
3316,141.156
3317,141.156
3318,141.09
3319,141.023
3320,141.023
3321,140.957
3322,140.957
3323,140.89
3324,140.89
3325,140.824
3326,140.824
3327,140.758
3328,140.691
3329,140.691
3330,140.691
3331,140.625
3332,140.625
3333,140.559
3334,140.559
3335,140.493
3336,140.493
3337,140.409
3338,140.409
3339,140.341
3340,140.266
3341,140.266
3342,140.2
3343,140.134
3344,140.134
3345,140.134
3346,140.058
3347,139.992
3348,139.992
3349,139.927
3350,139.927
3351,139.927
3352,139.861
3353,139.861
3354,139.796
3355,139.731
3356,139.731
3357,139.665
3358,139.665
3359,139.6
3360,139.6
3361,139.535
3362,139.535
3363,139.47
3364,139.47
3365,139.405
3366,139.405
3367,139.326
3368,139.192
3369,139.192
3370,139.097
3371,139.097
3372,139.006
3373,139.006
3374,138.91
3375,138.91
3376,138.82
3377,138.787
3378,138.787
3379,138.707
3380,138.707
3381,138.642
3382,138.578
3383,138.578
3384,138.578
3385,138.514
3386,138.514
3387,138.45
3388,138.386
3389,138.386
3390,138.322
3391,138.258
3392,138.258
3393,138.194
3394,138.127
3395,138.127
3396,138.127
3397,138.04
3398,138.04
3399,137.975
3400,137.912
3401,137.912
3402,137.912
3403,137.848
3404,137.785
3405,137.785
3406,137.721
3407,137.721
3408,137.658
3409,137.595
3410,137.595
3411,137.595
3412,137.525
3413,137.525
3414,137.462
3415,137.398
3416,137.398
3417,137.335
3418,137.335
3419,137.272
3420,137.272
3421,137.209
3422,137.146
3423,137.146
3424,137.083
3425,137.021
3426,137.021
3427,136.958
3428,136.958
3429,136.887
3430,136.825
3431,136.825
3432,136.762
3433,136.762
3434,136.7
3435,136.7
3436,136.637
3437,136.637
3438,136.575
3439,136.575
3440,136.512
3441,136.512
3442,136.45
3443,136.45
3444,136.388
3445,136.326
3446,136.326
3447,136.326
3448,136.256
3449,136.194
3450,136.194
3451,136.132
3452,136.07
3453,136.07
3454,136.008
3455,135.946
3456,135.946
3457,135.885
3458,135.885
3459,135.823
3460,135.761
3461,135.761
3462,135.761
3463,135.698
3464,135.698
3465,135.628
3466,135.566
3467,135.566
3468,135.505
3469,135.443
3470,135.443
3471,135.443
3472,135.353
3473,135.353
3474,135.353
3475,135.292
3476,135.23
3477,135.23
3478,135.169
3479,135.108
3480,135.108
3481,135.042
3482,135.042
3483,134.963
3484,134.901
3485,134.901
3486,134.901
3487,134.84
3488,134.84
3489,134.78
3490,134.719
3491,134.719
3492,134.719
3493,134.658
3494,134.658
3495,134.597
3496,134.537
3497,134.537
3498,134.476
3499,134.476
3500,134.409
3501,134.409
3502,134.349
3503,134.349
3504,134.288
3505,134.228
3506,134.228
3507,134.228
3508,134.168
3509,134.168
3510,134.099
3511,134.038
3512,134.038
3513,134.038
3514,133.949
3515,133.888
3516,133.888
3517,133.818
3518,133.818
3519,133.76
3520,133.76
3521,133.7
3522,133.7
3523,133.64
3524,133.64
3525,133.64
3526,133.579
3527,133.521
3528,133.521
3529,133.461
3530,133.461
3531,133.402
3532,133.342
3533,133.342
3534,133.342
3535,133.283
3536,133.283
3537,133.223
3538,133.163
3539,133.163
3540,133.082
3541,133.022
3542,133.022
3543,132.963
3544,132.904
3545,132.904
3546,132.904
3547,132.845
3548,132.845
3549,132.786
3550,132.726
3551,132.726
3552,132.668
3553,132.609
3554,132.609
3555,132.609
3556,132.55
3557,132.492
3558,132.492
3559,132.433
3560,132.433
3561,132.374
3562,132.316
3563,132.316
3564,132.316
3565,132.257
3566,132.257
3567,132.199
3568,132.14
3569,132.14
3570,132.082
3571,132.024
3572,132.024
3573,131.965
3574,131.907
3575,131.907
3576,131.849
3577,131.849
3578,131.791
3579,131.791
3580,131.733
3581,131.675
3582,131.675
3583,131.617
3584,131.617
3585,131.617
3586,131.559
3587,131.501
3588,131.501
3589,131.443
3590,131.443
3591,131.385
3592,131.328
3593,131.328
3594,131.328
3595,131.27
3596,131.27
3597,131.213
3598,131.155
3599,131.155
3600,131.097
3601,131.019
3602,131.019
3603,131.019
3604,130.961
3605,130.904
3606,130.904
3607,130.847
3608,130.847
3609,130.789
3610,130.732
3611,130.732
3612,130.732
3613,130.675
3614,130.618
3615,130.618
3616,130.561
3617,130.561
3618,130.504
3619,130.447
3620,130.447
3621,130.447
3622,130.39
3623,130.39
3624,130.333
3625,130.277
3626,130.277
3627,130.219
3628,130.163
3629,130.163
3630,130.106
3631,130.042
3632,130.042
3633,129.983
3634,129.983
3635,129.926
3636,129.926
3637,129.87
3638,129.87
3639,129.813
3640,129.757
3641,129.757
3642,129.757
3643,129.701
3644,129.701
3645,129.644
3646,129.588
3647,129.588
3648,129.588
3649,129.532
3650,129.532
3651,129.476
3652,129.42
3653,129.42
3654,129.364
3655,129.364
3656,129.308
3657,129.252
3658,129.196
3659,129.196
3660,129.196
3661,129.124
3662,129.068
3663,129.068
3664,129.012
3665,129.012
3666,128.957
3667,128.901
3668,128.901
3669,128.901
3670,128.845
3671,128.79
3672,128.79
3673,128.734
3674,128.734
3675,128.679
3676,128.679
3677,128.616
3678,128.616
3679,128.561
3680,128.561
3681,128.506
3682,128.45
3683,128.45
3684,128.45
3685,128.34
3686,128.34
3687,128.34
3688,128.23
3689,128.23
3690,128.175
3691,128.12
3692,128.12
3693,128.12
3694,128.065
3695,128.01
3696,128.01
3697,127.956
3698,127.956
3699,127.901
3700,127.846
3701,127.846
3702,127.846
3703,127.791
3704,127.791
3705,127.737
3706,127.681
3707,127.681
3708,127.681
3709,127.628
3710,127.628
3711,127.573
3712,127.519
3713,127.519
3714,127.464
3715,127.388
3716,127.388
3717,127.388
3718,127.264
3719,127.264
3720,127.264
3721,127.21
3722,127.21
3723,127.156
3724,127.102
3725,127.102
3726,127.102
3727,127.048
3728,127.048
3729,126.987
3730,126.933
3731,126.933
3732,126.879
3733,126.879
3734,126.826
3735,126.826
3736,126.772
3737,126.772
3738,126.718
3739,126.664
3740,126.664
3741,126.664
3742,126.611
3743,126.557
3744,126.557
3745,126.495
3746,126.441
3747,126.441
3748,126.388
3749,126.335
3750,126.335
3751,126.281
3752,126.281
3753,126.228
3754,126.174
3755,126.174
3756,126.174
3757,126.121
3758,126.121
3759,126.068
3760,126.015
3761,126.015
3762,125.956
3763,125.956
3764,125.903
3765,125.903
3766,125.85
3767,125.85
3768,125.797
3769,125.744
3770,125.744
3771,125.744
3772,125.638
3773,125.638
3774,125.638
3775,125.533
3776,125.533
3777,125.533
3778,125.48
3779,125.427
3780,125.427
3781,125.375
3782,125.375
3783,125.322
3784,125.27
3785,125.27
3786,125.27
3787,125.217
3788,125.217
3789,125.165
3790,125.113
3791,125.113
3792,125.113
3793,125.06
3794,125.06
3795,125.008
3796,124.955
3797,124.955
3798,124.955
3799,124.904
3800,124.851
3801,124.851
3802,124.789
3803,124.789
3804,124.716
3805,124.716
3806,124.648
3807,124.648
3808,124.596
3809,124.596
3810,124.521
3811,124.521
3812,124.469
3813,124.469
3814,124.418
3815,124.418
3816,124.366
3817,124.366
3818,124.314
3819,124.314
3820,124.262
3821,124.262
3822,124.211
3823,124.159
3824,124.159
3825,124.159
3826,124.056
3827,124.056
3828,124.056
3829,124.004
3830,124.004
3831,123.952
3832,123.901
3833,123.901
3834,123.825
3835,123.825
3836,123.773
3837,123.773
3838,123.722
3839,123.722
3840,123.671
3841,123.671
3842,123.619
3843,123.619
3844,123.569
3845,123.569
3846,123.517
3847,123.466
3848,123.466
3849,123.416
3850,123.416
3851,123.365
3852,123.365
3853,123.314
3854,123.314
3855,123.263
3856,123.263
3857,123.212
3858,123.212
3859,123.161
3860,123.161
3861,123.111
3862,123.06
3863,123.06
3864,123.009
3865,122.959
3866,122.959
3867,122.908
3868,122.858
3869,122.858
3870,122.806
3871,122.755
3872,122.755
3873,122.755
3874,122.705
3875,122.705
3876,122.705
3877,122.654
3878,122.604
3879,122.604
3880,122.554
3881,122.554
3882,122.503
3883,122.503
3884,122.453
3885,122.453
3886,122.403
3887,122.403
3888,122.353
3889,122.303
3890,122.303
3891,122.303
3892,122.253
3893,122.203
3894,122.203
3895,122.153
3896,122.103
3897,122.103
3898,122.053
3899,122.053
3900,122.004
3901,121.954
3902,121.954
3903,121.954
3904,121.904
3905,121.854
3906,121.854
3907,121.805
3908,121.805
3909,121.805
3910,121.755
3911,121.755
3912,121.691
3913,121.641
3914,121.641
3915,121.641
3916,121.592
3917,121.592
3918,121.543
3919,121.493
3920,121.493
3921,121.444
3922,121.394
3923,121.394
3924,121.345
3925,121.345
3926,121.345
3927,121.272
3928,121.223
3929,121.223
3930,121.174
3931,121.174
3932,121.125
3933,121.125
3934,121.076
3935,121.076
3936,121.027
3937,120.977
3938,120.977
3939,120.929
3940,120.88
3941,120.88
3942,120.88
3943,120.798
3944,120.798
3945,120.798
3946,120.749
3947,120.749
3948,120.7
3949,120.651
3950,120.651
3951,120.651
3952,120.595
3953,120.546
3954,120.498
3955,120.498
3956,120.442
3957,120.442
3958,120.394
3959,120.394
3960,120.337
3961,120.289
3962,120.289
3963,120.24
3964,120.24
3965,120.192
3966,120.192
3967,120.144
3968,120.144
3969,120.096
3970,120.047
3971,120.047
3972,120.047
3973,119.999
3974,119.999
3975,119.951
3976,119.898
3977,119.898
3978,119.898
3979,119.85
3980,119.801
3981,119.801
3982,119.754
3983,119.706
3984,119.706
3985,119.645
3986,119.645
3987,119.597
3988,119.549
3989,119.549
3990,119.502
3991,119.454
3992,119.454
3993,119.454
3994,119.404
3995,119.404
3996,119.404
3997,119.356
3998,119.309
3999,119.309
4000,119.261
4001,119.261
4002,119.213
4003,119.207
4004,119.207
4005,119.159
4006,119.112
4007,119.112
4008,119.065
4009,119.065
4010,119.065
4011,119.017
4012,118.95
4013,118.95
4014,118.95
4015,118.883
4016,118.883
4017,118.835
4018,118.788
4019,118.788
4020,118.741
4021,118.694
4022,118.694
4023,118.694
4024,118.647
4025,118.647
4026,118.6
4027,118.553
4028,118.553
4029,118.553
4030,118.506
4031,118.506
4032,118.453
4033,118.406
4034,118.406
4035,118.359
4036,118.359
4037,118.312
4038,118.312
4039,118.265
4040,118.265
4041,118.218
4042,118.172
4043,118.172
4044,118.125
4045,118.078
4046,118.078
4047,118.032
4048,117.979
4049,117.979
4050,117.979
4051,117.932
4052,117.932
4053,117.886
4054,117.839
4055,117.839
4056,117.839
4057,117.793
4058,117.793
