Tempo,Vazao
842,9.89166
843,9.90339
844,9.91513
845,9.92686
846,9.93859
847,9.95033
848,9.96206
849,9.97379
850,9.98553
851,9.99726
852,10.009
853,10.0207
854,10.0325
855,10.0442
856,10.0559
857,10.0677
858,10.0794
859,10.0911
860,10.1029
861,10.1146
862,10.1263
863,10.1381
864,10.1498
865,10.1615
866,10.1733
867,10.185
868,10.1967
869,10.1941
870,10.2058
871,10.2175
872,10.2293
873,10.241
874,10.2527
875,10.2644
876,10.2761
877,10.2878
878,10.2996
879,10.3113
880,10.323
881,10.3347
882,10.3464
883,10.3582
884,10.3699
885,10.3816
886,10.3933
887,10.405
888,10.4167
889,10.4285
890,10.4402
891,10.4519
892,10.4636
893,10.4753
894,10.487
895,10.4988
896,10.5105
897,10.5222
898,10.5339
899,10.5456
900,10.5573
901,10.5691
902,10.5808
903,10.5925
904,10.6042
905,10.6159
906,10.6277
907,10.6394
908,10.6511
909,10.6628
910,10.6745
911,10.6862
912,10.698
913,10.7097
914,10.7214
915,10.7331
916,10.7448
917,10.7565
918,10.7683
919,10.78
920,10.7917
921,10.8034
922,10.8151
923,10.8268
924,10.8386
925,10.8503
926,10.862
927,10.8737
928,10.8854
929,10.8972
930,10.9089
931,10.9206
932,10.9323
933,10.944
934,10.9557
935,10.9675
936,10.9792
937,10.9909
938,11.0026
939,11.0143
940,11.026
941,11.0378
942,11.0495
943,11.0612
944,11.0729
945,11.0846
946,11.0963
947,11.1081
948,11.1198
949,11.1315
950,11.1432
951,11.1549
952,11.1667
953,11.1784
954,11.1901
955,11.2018
956,11.2135
957,11.2252
958,11.237
959,11.2487
960,11.2604
961,11.2721
962,11.2838
963,11.2955
964,11.3073
965,11.319
966,11.3307
967,11.3424
968,11.3541
969,11.3658
970,11.3776
971,11.3893
972,11.401
973,11.4127
974,11.4244
975,11.4362
976,11.4479
977,11.4596
978,11.4713
979,11.483
980,11.4947
981,11.5065
982,11.5182
983,11.5299
984,11.5416
985,11.5533
986,11.565
987,11.5768
988,11.5885
989,11.6002
990,11.6119
991,11.6236
992,11.6353
993,11.6471
994,11.6588
995,11.6705
996,11.6822
997,11.6939
998,11.7057
999,11.7174
1000,11.7291
1001,11.7408
1002,11.7525
1003,11.7642
1004,11.776
1005,11.7877
1006,11.7994
1007,11.8111
1008,11.8228
1009,11.8345
1010,11.8463
1011,11.858
1012,11.8697
1013,11.8814
1014,11.8931
1015,11.9048
1016,11.9166
1017,11.9283
1018,11.94
1019,11.9517
1020,11.9634
1021,11.9752
1022,11.9869
1023,11.9986
1024,12.0103
1025,12.022
1026,12.0337
1027,12.0455
1028,12.0572
1029,12.0689
1030,12.0806
1031,12.0923
1032,12.104
1033,12.1158
1034,12.1275
1035,12.1392
1036,12.1509
1037,12.1626
1038,12.1743
1039,12.1861
1040,12.1978
1041,12.2095
1042,12.2212
1043,12.2329
1044,12.2446
1045,12.2564
1046,12.2681
1047,12.2798
1048,12.2915
1049,12.3032
1050,12.315
1051,12.3267
1052,12.3384
1053,12.3501
1054,12.3618
1055,12.3735
1056,12.3853
1057,12.397
1058,12.4087
1059,12.4204
1060,12.4321
1061,12.4438
1062,12.4556
1063,12.4673
1064,12.479
1065,12.4907
1066,12.5024
1067,12.5141
1068,12.5259
1069,12.5376
1070,12.5493
1071,12.561
1072,12.5727
1073,12.5845
1074,12.5962
1075,12.6079
1076,12.6196
1077,12.6313
1078,12.643
1079,12.6548
1080,12.6665
1081,12.6782
1082,12.6899
1083,12.7016
1084,12.7133
1085,12.7251
1086,12.7368
1087,12.7485
1088,12.7602
1089,12.7719
1090,12.7836
1091,12.7954
1092,12.8071
1093,12.8188
1094,12.8305
1095,12.8422
1096,12.854
1097,12.8657
1098,12.8774
1099,12.8891
1100,12.9008
1101,12.9125
1102,12.9243
1103,12.936
1104,12.9477
1105,12.9594
1106,12.9711
1107,12.9828
1108,12.9946
1109,13.0063
1110,13.018
1111,13.0297
1112,13.0414
1113,13.0531
1114,13.0649
1115,13.0766
1116,13.0883
1117,13.1
1118,13.1117
1119,13.1235
1120,13.1352
1121,13.1469
1122,13.1586
1123,13.1703
1124,13.182
1125,13.1938
1126,13.2055
1127,13.2172
1128,13.2289
1129,13.2406
1130,13.2523
1131,13.2641
1132,13.2758
1133,13.2875
1134,13.2992
1135,13.3109
1136,13.3226
1137,13.3344
1138,13.3461
1139,13.3578
1140,13.3695
1141,13.3812
1142,13.393
1143,13.4047
1144,13.4164
1145,13.4281
1146,13.4398
1147,13.4515
1148,13.4633
1149,13.475
1150,13.4867
1151,13.4984
1152,13.5101
1153,13.5218
1154,13.5336
1155,13.5453
1156,13.557
1157,13.5687
1158,13.5804
1159,13.5921
1160,13.6039
1161,13.6156
1162,13.6273
1163,13.639
1164,13.6507
1165,13.6625
1166,13.6742
1167,13.6859
1168,13.6976
1169,13.7093
1170,13.721
1171,13.7328
1172,13.7445
1173,13.7562
1174,13.7679
1175,13.7796
1176,13.7913
1177,13.8031
1178,13.8148
1179,13.8265
1180,13.8382
1181,13.8499
1182,13.8616
1183,13.8734
1184,13.8851
1185,13.8968
1186,13.9085
1187,13.9202
1188,13.932
1189,13.9437
1190,13.9554
1191,13.9671
1192,13.9788
1193,13.9905
1194,14.0023
1195,14.014
1196,14.0257
1197,14.0374
1198,14.0491
1199,14.0608
1200,14.0726
1201,14.0843
1202,14.096
1203,14.1077
1204,14.1194
1205,14.1311
1206,14.1429
1207,14.1546
1208,14.1663
1209,14.178
1210,14.1897
1211,14.2015
1212,14.2132
1213,14.2249
1214,14.2366
1215,14.2483
1216,14.26
1217,14.2718
1218,14.2835
1219,14.2952
1220,14.3069
1221,14.3186
1222,14.3303
1223,14.3421
1224,14.3538
1225,14.3655
1226,14.3772
1227,14.3889
1228,14.4006
1229,14.4124
1230,14.4241
1231,14.4358
1232,14.4475
1233,14.4592
1234,14.4709
1235,14.4827
1236,14.4944
1237,14.5061
1238,14.5178
1239,14.5295
1240,14.5413
1241,14.553
1242,14.5647
1243,14.5764
1244,14.5881
1245,14.5998
1246,14.6116
1247,14.6233
1248,14.635
1249,14.6467
1250,14.6584
1251,14.6701
1252,14.6819
1253,14.6936
1254,14.7053
1255,14.717
1256,14.7287
1257,14.7404
1258,14.7522
1259,14.7639
1260,14.7756
1261,14.7873
1262,14.799
1263,14.8108
1264,14.8225
1265,14.8342
1266,14.8459
1267,14.8576
1268,14.8693
1269,14.8811
1270,14.8928
1271,14.9045
1272,14.9162
1273,14.9279
1274,14.9396
1275,14.9514
1276,14.9631
1277,14.9748
1278,14.9865
1279,14.9982
1280,15.0099
1281,15.0217
1282,15.0334
1283,15.0451
1284,15.0568
1285,15.0685
1286,15.0803
1287,15.092
1288,15.1037
1289,15.1154
1290,15.1271
1291,15.1388
1292,15.1506
1293,15.1623
1294,15.174
1295,15.1857
1296,15.1974
1297,15.2091
1298,15.2209
1299,15.2326
1300,15.2443
1301,15.256
1302,15.2677
1303,15.2794
1304,15.2912
1305,15.3029
1306,15.3146
1307,15.3263
1308,15.338
1309,15.3498
1310,15.3615
1311,15.3732
1312,15.3849
1313,15.3966
1314,15.4083
1315,15.4201
1316,15.4318
1317,15.4435
1318,15.4552
1319,15.4669
1320,15.4786
1321,15.4904
1322,15.5021
1323,15.5138
1324,15.5255
1325,15.5372
1326,15.5489
1327,15.5605
1328,15.5722
1329,15.5839
1330,15.5956
1331,15.6074
1332,15.6191
1333,15.6308
1334,15.6425
1335,15.6542
1336,15.6659
1337,15.6777
1338,15.6894
1339,15.7011
1340,15.7128
1341,15.7245
1342,15.7362
1343,15.748
1344,15.7597
1345,15.7714
1346,15.7831
1347,15.7948
1348,15.8065
1349,15.8183
1350,15.83
1351,15.8417
1352,15.8534
1353,15.8651
1354,15.8768
1355,15.8886
1356,15.9003
1357,15.912
1358,15.9237
1359,15.9354
1360,15.9472
1361,15.9589
1362,15.9706
1363,15.9823
1364,15.994
1365,15.9607
1366,15.9724
1367,15.9841
1368,15.9958
1369,16.0075
1370,16.0191
1371,16.0308
1372,16.0425
1373,16.0542
1374,16.0659
1375,16.0776
1376,16.0892
1377,16.1009
1378,16.1126
1379,16.1243
1380,16.136
1381,16.1477
1382,16.1594
1383,16.171
1384,16.1827
1385,16.1944
1386,16.2061
1387,16.2178
1388,16.2295
1389,16.2411
1390,16.2528
1391,16.2645
1392,16.2762
1393,16.2879
1394,16.2996
1395,16.3113
1396,16.3229
1397,16.3346
1398,16.3463
1399,16.358
1400,16.3697
1401,16.3814
1402,16.393
1403,16.4047
1404,16.4164
1405,16.4281
1406,16.4398
1407,16.4515
1408,16.4631
1409,16.4748
1410,16.4865
1411,16.4982
1412,16.5099
1413,16.5216
1414,16.5333
1415,16.5449
1416,16.5566
1417,16.5683
1418,16.58
1419,16.5917
1420,16.6034
1421,16.615
1422,16.6267
1423,16.6384
1424,16.6501
1425,16.6618
1426,16.6735
1427,16.6851
1428,16.6968
1429,16.7085
1430,16.7202
1431,16.7319
1432,16.7436
1433,16.7553
1434,16.7669
1435,16.7786
1436,16.7903
1437,16.802
1438,16.8137
1439,16.8254
1440,16.837
1441,16.8487
1442,16.8604
1443,16.8721
1444,16.8838
1445,16.8955
1446,16.9071
1447,16.9188
1448,16.9305
1449,16.9422
1450,16.9539
1451,16.9656
1452,16.9773
1453,16.9889
1454,17.0006
1455,17.0123
1456,17.024
1457,17.0357
1458,17.0474
1459,17.059
1460,17.0707
1461,17.0824
1462,17.0941
1463,17.1058
1464,17.1175
1465,17.1292
1466,17.1408
1467,17.1525
1468,17.1642
1469,17.1759
1470,17.1876
1471,17.1993
1472,17.2109
1473,17.2226
1474,17.2343
1475,17.246
1476,17.2577
1477,17.2694
1478,17.281
1479,17.2927
1480,17.3044
1481,17.3161
1482,17.3278
1483,17.3395
1484,17.3512
1485,17.3628
1486,17.3745
1487,17.3862
1488,17.3979
1489,17.4096
1490,17.4213
1491,17.4329
1492,17.4446
1493,17.4563
1494,17.468
1495,17.4797
1496,17.4914
1497,17.503
1498,17.5147
1499,17.5264
1500,17.5381
1501,17.5498
1502,17.5615
1503,17.5732
1504,17.5848
1505,17.5965
1506,17.6082
1507,17.6199
1508,17.6316
1509,17.6433
1510,17.6549
1511,17.6666
1512,17.6783
1513,17.69
1514,17.7017
1515,17.7134
1516,17.725
1517,17.7367
1518,17.7484
1519,17.7601
1520,17.7718
1521,17.7835
1522,17.7952
1523,17.8068
1524,17.8185
1525,17.8302
1526,17.8419
1527,17.8536
1528,17.8653
1529,17.8769
1530,17.8886
1531,17.9003
1532,17.912
1533,17.9237
1534,17.9354
1535,17.947
1536,17.9587
1537,17.9704
1538,17.9821
1539,17.9938
1540,18.0055
1541,18.0172
1542,18.0288
1543,18.0405
1544,18.0522
1545,18.0639
1546,18.0756
1547,18.0873
1548,18.0989
1549,18.1106
1550,18.1223
1551,18.134
1552,18.1457
1553,18.1574
1554,18.1691
1555,18.1807
1556,18.1924
1557,18.2041
1558,18.2158
1559,18.2275
1560,18.2392
1561,18.2508
1562,18.2625
1563,18.2742
1564,18.2859
1565,18.2976
1566,18.3093
1567,18.3209
1568,18.3326
1569,18.3443
1570,18.356
1571,18.3677
1572,18.3794
1573,18.3911
1574,18.4027
1575,18.4144
1576,18.4261
1577,18.4378
1578,18.4495
1579,18.4612
1580,18.4728
1581,18.4845
1582,18.4962
1583,18.5079
1584,18.5196
1585,18.5313
1586,18.5429
1587,18.5546
1588,18.5663
1589,18.578
1590,18.5897
1591,18.6014
1592,18.6131
1593,18.6247
1594,18.6364
1595,18.6481
1596,18.6598
1597,18.6715
1598,18.6832
1599,18.6948
1600,18.7065
1601,18.7182
1602,18.7299
1603,18.7416
1604,18.7533
1605,18.7649
1606,18.7766
1607,18.7883
1608,18.8
1609,18.8117
1610,18.8234
1611,18.8351
1612,18.8467
1613,18.8584
1614,18.8701
1615,18.8818
1616,18.8935
1617,18.9052
1618,18.9168
1619,18.9285
1620,18.9402
1621,18.9519
1622,18.9636
1623,18.9753
1624,18.987
1625,18.9986
1626,19.0103
1627,19.022
1628,19.0337
1629,19.0454
1630,19.0571
1631,19.0687
1632,19.0804
1633,19.0921
1634,19.1038
1635,19.1155
1636,19.1272
1637,19.1388
1638,19.1505
1639,19.1622
1640,19.1739
1641,19.1856
1642,19.1973
1643,19.209
1644,19.2206
1645,19.2323
1646,19.244
1647,19.2557
1648,19.2674
1649,19.2791
1650,19.2907
1651,19.3024
1652,19.3141
1653,19.3258
1654,19.3375
1655,19.3492
1656,19.3608
1657,19.3725
1658,19.3842
1659,19.3959
1660,19.4076
1661,19.4193
1662,19.431
1663,19.4426
1664,19.4543
1665,19.466
1666,19.4777
1667,19.4894
1668,19.5011
1669,19.5127
1670,19.5244
1671,19.5361
1672,19.5478
1673,19.5595
1674,19.5712
1675,19.5828
1676,19.5945
1677,19.6062
1678,19.6179
1679,19.6296
1680,19.6413
1681,19.653
1682,19.6646
1683,19.6763
1684,19.688
1685,19.6997
1686,19.7114
1687,19.7231
1688,19.7347
1689,19.7464
1690,19.7581
1691,19.7698
1692,19.7815
1693,19.7932
1694,19.8048
1695,19.8165
1696,19.8282
1697,19.8399
1698,19.8516
1699,19.8633
1700,19.875
1701,19.8866
1702,19.8983
1703,19.91
1704,19.9217
1705,19.9334
1706,19.9451
1707,19.9567
1708,19.9684
1709,19.9801
1710,19.9918
1711,20.0035
1712,20.0152
1713,20.0269
1714,20.0385
1715,20.0502
1716,20.0619
1717,20.0736
1718,20.0853
1719,20.097
1720,20.1086
1721,20.1203
1722,20.132
1723,20.1437
1724,20.1554
1725,20.1671
1726,20.1787
1727,20.1904
1728,20.2021
1729,20.2138
1730,20.2255
1731,20.2372
1732,20.2489
1733,20.2605
1734,20.2722
1735,20.2839
1736,20.2956
1737,20.3073
1738,20.319
1739,20.3306
1740,20.3423
1741,20.354
1742,20.3657
1743,20.3774
1744,20.3891
1745,20.4007
1746,20.4124
1747,20.4241
1748,20.4358
1749,20.4475
1750,20.4592
1751,20.4709
1752,20.4825
1753,20.4942
1754,20.5059
1755,20.5176
1756,20.5293
1757,20.541
1758,20.5526
1759,20.5643
1760,20.576
1761,20.5877
1762,20.5994
1763,20.6111
1764,20.6227
1765,20.6344
1766,20.6461
1767,20.6578
1768,20.6695
1769,20.6812
1770,20.6929
1771,20.7045
1772,20.7162
1773,20.7279
1774,20.7396
1775,20.7513
1776,20.763
1777,20.7746
1778,20.7863
1779,20.798
1780,20.8097
1781,20.8214
1782,20.8331
